gameid,roundNum,targetHex,alt1Hex,alt2Hex,clickStatus,strippedContents,cleanMsg
2265-d,26,#A352AD,#72708F,#8E7181,target,brightest color,brightest color
2265-d,27,#36C993,#06F93F,#11EEB0,target,darker green ish blue,darker green ish blue
2265-d,28,#33D12E,#3911EE,#449DBB,target,green,green
2265-d,29,#301CE3,#4945BA,#415EBE,target,normal bright blue,normal bright blue
2265-d,30,#08C7F7,#44BBA1,#9F6084,target,light blue,light blue
2265-d,31,#9F49B6,#CC9433,#7E7887,target,purple,purple
2265-d,32,#748B84,#887782,#22DD57,target,gray,gray
2265-d,33,#526DAD,#E71879,#E0321F,target,blue,blue
2265-d,34,#7D8280,#738C76,#5122DD,target,choose a gray  let's see what happens,choose gray see happens
2265-d,35,#63719C,#7044BB,#3C5BC3,target,not bright blue,bright blue
2265-d,36,#28D754,#46B97A,#EBBC14,target,green  the brighter one,green brighter one
2265-d,37,#54AB92,#41BCBE,#F68F09,target,boring blue,boring blue
2265-d,38,#6F40BF,#F4C10B,#808080,target,bright blue,bright blue
2265-d,39,#7E817E,#D7FC03,#ED5F12,target,blue gray,blue gray
2265-d,40,#8B7874,#7A8679,#808080,distr1,just pick anything,just pick anything
2265-d,40,#8B7874,#7A8679,#808080,distr1,it's all gray to me so I can't really tell,gray really tell
2265-d,41,#4BB49D,#809D62,#659A80,target,blue  light one,blue light one
2265-d,42,#9358A7,#827D80,#BE4160,target,purple,purple
2265-d,43,#BDF20D,#E9FE01,#778880,target,green,green
2265-d,44,#CF5030,#C23D44,#57A857,distr1,red,red
2265-d,45,#1245ED,#65849A,#754DB3,target,brightest blue,brightest blue
2265-d,46,#45DD22,#22DD8C,#6EBA45,target,light green,light green
2265-d,47,#8A7576,#837E7C,#E505FA,distr1,boring blue,boring blue
2265-d,48,#89DD22,#16E971,#A6D12E,distr1,lightest green,lightest green
2265-d,49,#F1210E,#D1492E,#B06B4F,target,blood red,blood red
2265-d,50,#6F7E90,#8B7574,#8C7A73,target,brightest blue,brightest blue
8358-9,1,#B84769,#D02F77,#2FD0B8,target,Hello,hello
8358-9,1,#B84769,#D02F77,#2FD0B8,target,darkest one,darkest one
8358-9,2,#DD22C4,#8308F7,#7B7A85,target,brightest,brightest
8358-9,3,#797F86,#367BC9,#C77138,target,darkest,darkest
8358-9,4,#5DC13E,#59A688,#44BB78,target,most vibrant,vibrant
8358-9,5,#B141BE,#D02FC8,#19DFE6,target,darkest,darkest
8358-9,6,#0893F7,#823EC1,#A89B57,distr2,lightest,lightest
8358-9,7,#B2F50A,#5CBB44,#7814EB,target,most vibrant,vibrant
8358-9,8,#18E76B,#A0B649,#B4E817,distr2,tiffany color,tiffany color
8358-9,9,#71768E,#748B8B,#7C857A,target,not like the others,like others
8358-9,10,#778088,#967C69,#82817D,target,bluest of all,bluest
8358-9,11,#A3725C,#63639C,#F205FA,target,dirt,dirt
8358-9,12,#947C6B,#787987,#BDE718,target,dirt,dirt
8358-9,13,#946B72,#A15E92,#C13E6A,target,dirt,dirt
8358-9,14,#50AF78,#7B8877,#F50ABE,target,grass,grass
8358-9,15,#5AAF50,#5DA27B,#D56C2A,target,grass,grass
8358-9,16,#04EBFB,#A35C6A,#B51CE3,target,vibrant,vibrant
8358-9,17,#808080,#868479,#748B85,target,most gray,gray
8358-9,18,#BD5342,#9F6F60,#307ACF,target,clay,clay
8358-9,19,#7C7E83,#86797B,#3D2FD0,target,most gray,gray
8358-9,20,#C13E72,#44D926,#88777A,target,flowers,flowers
8358-9,21,#2AD57D,#3BE21D,#E93516,target,least vibrant,least vibrant
8358-9,22,#99E01F,#757B8A,#8E26D9,target,neon,neon
8358-9,23,#956A87,#30CFCF,#617C9E,target,not darkest not lightest,darkest lightest
8358-9,24,#415ABE,#794BB4,#707A8F,target,sky,sky
8358-9,25,#2DD264,#E31C6C,#6F9088,target,2nd most vibrant,2nd vibrant
8358-9,26,#49B668,#34CB78,#A0D926,target,darker of the two,darker two
8358-9,27,#1FD7E0,#37B5C8,#63C738,target,lighter of the two,lighter two
8358-9,28,#EB14AA,#1CE323,#CED42B,target,unlike the others,unlike others
8358-9,29,#42BBBD,#4EB19D,#669995,target,lightest,lightest
8358-9,30,#9D6280,#877788,#78877E,target,brightest,brightest
8358-9,31,#8F707B,#7855AA,#34CBAF,target,darkest,darkest
8358-9,32,#98659A,#C936B3,#D72888,target,not like the others,like others
8358-9,33,#D8FE01,#DBAA24,#0B9BF4,target,most vibrant,vibrant
8358-9,34,#4BB46C,#53AC8B,#609F63,target,grass,grass
8358-9,35,#5354AC,#9F17E8,#665BA4,target,sky,sky
8358-9,36,#F10E30,#22DD45,#888877,distr1,most vibrant,vibrant
8358-9,37,#916E81,#7F55AA,#9F54AB,target,darkest,darkest
8358-9,38,#6E9178,#939669,#4FB54A,target,bluest,bluest
8358-9,39,#E9161D,#E517E8,#ACA853,target,mad,mad
8358-9,39,#E9161D,#E517E8,#ACA853,target,bulls,bulls
8358-9,40,#A65961,#BA457A,#3968C6,target,darkest,darkest
8358-9,41,#2B7AD4,#20F708,#4D13EC,target,sky,sky
8358-9,42,#7D7E82,#6B7394,#AA556D,target,grayest,grayest
8358-9,43,#9F6063,#856A95,#986781,target,clay ish,clay ish
8358-9,44,#4FB847,#F1830E,#808080,target,watermelons,watermelons
8358-9,45,#6F908B,#375BC8,#BD7142,target,grayets,grayets
8358-9,46,#0DF2AA,#5FC936,#521FE0,target,vibrant,vibrant
8358-9,47,#6EA15E,#708F86,#BA7645,target,grass,grass
8358-9,48,#3BC49B,#D9267A,#34E21D,target,sky,sky
8358-9,49,#726F90,#4D55B3,#8854AB,target,grayets,grayets
8358-9,49,#726F90,#4D55B3,#8854AB,target,grayest,grayest
8358-9,50,#EC4D13,#1CE33D,#5501FE,target,you wouldnt paint your house this color,wouldnt paint house color
8358-9,50,#EC4D13,#1CE33D,#5501FE,target,mangos,mangos
8358-9,50,#EC4D13,#1CE33D,#5501FE,target,haha,haha
8358-9,50,#EC4D13,#1CE33D,#5501FE,target,thanks  good guesses ,thanks good guesses
5568-1,1,#9F7360,#C1543E,#659A7F,target,hello,hello
5568-1,1,#9F7360,#C1543E,#659A7F,target,the medium one ,medium one
5568-1,1,#9F7360,#C1543E,#659A7F,target,one of thr two that are the same,one thr two
5568-1,1,#9F7360,#C1543E,#659A7F,target,yeah,yeah
5568-1,2,#C15F3E,#A45B72,#78C639,target,the color a apples,color apples
5568-1,2,#C15F3E,#A45B72,#78C639,target,I don't think so,think
5568-1,2,#C15F3E,#A45B72,#78C639,target,yep,yep
5568-1,3,#EE11C2,#E311EE,#91619E,target,The hot color,hot color
5568-1,4,#39DB24,#13F40B,#72B946,distr2,the middle shade,middle shade
5568-1,5,#7B8679,#887777,#46B95F,target,the darker one,darker one
5568-1,6,#2289DD,#808080,#B5BD42,target,color of the sky,color sky
5568-1,7,#A229D6,#D80BF4,#47A3B8,target,barney the dinosour,barney dinosour
5568-1,8,#EB14BC,#BA45B8,#FED801,target,blue is for baby boys this one is for baby girls,blue baby boys one baby girls
5568-1,9,#375BC8,#9042BD,#F61D09,target,the color for baby boys,color baby boys
5568-1,10,#AB37C8,#834EB1,#960DF2,distr2,the brighter shade,brighter shade
5568-1,11,#8AA25D,#CD328F,#490BF4,target,the color of grass,color grass
5568-1,12,#4AA1B5,#619E8F,#39C65F,target,the lighter shade of the sky,lighter shade sky
5568-1,13,#7C659A,#99666E,#878B74,target,the fruit plum,fruit plum
5568-1,14,#971BE4,#D728AB,#7D619E,target,the brighter of the two that are the same,brighter two
5568-1,15,#EB8A14,#21DE73,#738C85,target,pumkins,pumkins
5568-1,16,#7158A7,#A358A7,#B6498E,distr2,IDK,idk
5568-1,16,#7158A7,#A358A7,#B6498E,distr2,The brightre of the two that are the same,brightre two
5568-1,17,#6A46B9,#4470BB,#E01F86,target,grapes,grapes
5568-1,18,#798386,#6E7D91,#6F7390,target,lighter one,lighter one
5568-1,19,#4D55B3,#BB4460,#EC13D3,target,sky,sky
5568-1,20,#946B74,#A76558,#22DD92,target,other,
5568-1,21,#4F33CC,#0138FE,#704BB4,distr1,middle shade,middle shade
5568-1,22,#7EAB54,#F52D0A,#986771,target,grass,grass
5568-1,23,#906F7E,#887B77,#385EC7,distr1,lighter,lighter
5568-1,24,#93619E,#9C6363,#DB2479,target,plums,plums
5568-1,25,#FE5101,#F1160E,#C701FE,target,pumpkin,pumpkin
5568-1,26,#AF8450,#5052AF,#50AF91,target,tree bark,tree bark
5568-1,27,#7A8A75,#6F8890,#718E8D,target,other,
5568-1,28,#726A95,#62C837,#7B8778,target,grapes,grapes
5568-1,29,#227CDD,#E31CD6,#808080,target,sky,sky
5568-1,30,#7E7D82,#7D8E71,#6E8A91,target,stormy,stormy
5568-1,31,#BE4341,#A25D75,#B54A5A,target,firetruck,firetruck
5568-1,32,#91936C,#45DD22,#406CBF,target,stormy,stormy
5568-1,33,#FB8004,#68F50A,#379DC8,target,pumpkins,pumpkins
5568-1,34,#4AB56E,#36C98C,#E73B18,target,darker shade       grass,darker shade grass
5568-1,35,#3BC469,#9F7C60,#6F6798,target,grass,grass
5568-1,36,#A653AC,#A15E9C,#915CA3,target,brighter shade,brighter shade
5568-1,37,#26D944,#F00F35,#9D9662,target,grass,grass
5568-1,38,#94A857,#45BA51,#6304FB,target,dimmer       grass,dimmer grass
5568-1,39,#8949B6,#5F52AD,#1717E8,target,brighter       grass,brighter grass
5568-1,39,#8949B6,#5F52AD,#1717E8,target,grapes,grapes
5568-1,39,#8949B6,#5F52AD,#1717E8,target,sorry,sorry
5568-1,40,#39D12E,#D9262C,#4E83B1,target,grass,grass
5568-1,41,#C933CC,#A35CA3,#8147B8,target,baby girl,baby girl
5568-1,42,#C13E91,#9D629A,#59A673,target,baby girl,baby girl
5568-1,43,#22DD57,#45D728,#CC3387,target,dimmer       grass,dimmer grass
5568-1,44,#888577,#7B758A,#4253BD,distr1,stormy,stormy
5568-1,44,#888577,#7B758A,#4253BD,distr1,darker shade,darker shade
5568-1,45,#BAD728,#BD6F42,#6F2DD2,target,corn,corn
5568-1,46,#808080,#A0FB04,#7E50AF,target,stormy,stormy
5568-1,47,#98A15E,#54AB67,#817C83,target,dimmer       grass,dimmer grass
5568-1,48,#9738C7,#94FC03,#8F8770,target,grapes,grapes
5568-1,49,#788782,#8C8073,#7E817F,target,brighter shade,brighter shade
5568-1,50,#78C639,#36C989,#83E31C,target,dimmer grass,dimmer grass
1593-2,1,#40BFAE,#817E81,#257FDA,target,the target is greenish,target greenish
1593-2,2,#F40B9B,#965BA4,#F77808,target,pink,pink
1593-2,3,#54AB5B,#1DE231,#22DD6A,target,darker duller green,darker duller green
1593-2,4,#78877E,#91856E,#9D627A,distr1,grey,grey
1593-2,5,#97BF40,#12ED92,#4E53B1,target,puke green,puke green
1593-2,6,#34C3CB,#88F906,#D926C1,target,blue,blue
1593-2,7,#996F66,#80817E,#847887,target,orangish tan,orangish tan
1593-2,8,#5DA26F,#6B946C,#0905FA,target,brighter green,brighter green
1593-2,8,#5DA26F,#6B946C,#0905FA,target,lighter,lighter
1593-2,9,#FC03D7,#BE41BE,#4B50B4,target,hot pink,hot pink
1593-2,10,#B04F93,#9D55AA,#7D8679,target,pink  not purple,pink purple
1593-2,10,#B04F93,#9D55AA,#7D8679,target,pinkish,pinkish
1593-2,11,#13EC9C,#82758A,#DA3725,target,green,green
1593-2,12,#798A75,#889C63,#708F84,target,less green,less green
1593-2,12,#798A75,#889C63,#708F84,target,more grey,grey
1593-2,13,#7C8679,#533DC2,#1CE354,target,grey,grey
1593-2,14,#420BF4,#7E8778,#D72D28,target,blue,blue
1593-2,15,#A88257,#9D9262,#7F6C93,target,orangeish,orangeish
1593-2,16,#B845BA,#8F46B9,#EC0BF4,distr2,mix of pink block and purple block,mix pink block purple block
1593-2,16,#B845BA,#8F46B9,#EC0BF4,distr2,light pink,light pink
1593-2,17,#90FB04,#21E817,#88A15E,target,yellow yellow green,yellow yellow green
1593-2,17,#90FB04,#21E817,#88A15E,target,the brightest,brightest
1593-2,18,#BDB342,#83827C,#57D02F,target,yellow brown,yellow brown
1593-2,19,#959D62,#EE1411,#4FA5B0,target,tannish,tannish
1593-2,20,#4F5AB0,#7C45BA,#901DE2,target,most blue,blue
1593-2,21,#5768A8,#CBBE34,#16E995,target,blue,blue
1593-2,22,#24DB33,#41BE8E,#1BE479,target,bright green,bright green
1593-2,23,#BD4288,#46B9B7,#E2E619,target,pink,pink
1593-2,24,#8B7487,#93706C,#A25D75,distr1,grey,grey
1593-2,25,#6AA857,#33CC66,#54BB44,target,darker green,darker green
1593-2,26,#718D8E,#74F609,#22DDCD,target,grey,grey
1593-2,27,#C2983D,#929966,#93846C,target,orange,orange
1593-2,28,#A8579B,#7D8182,#916E6F,target,pinkish purple,pinkish purple
1593-2,29,#C13EBA,#7A8285,#DD22D9,target,pink  not the bright pink,pink bright pink
1593-2,30,#699683,#808080,#60969F,target,more green,green
1593-2,31,#676F98,#3E41C1,#A14BB4,target,greyer,greyer
1593-2,32,#C308F7,#7AD629,#76906F,target,pink,pink
1593-2,32,#C308F7,#7AD629,#76906F,target,pink,pink
1593-2,32,#C308F7,#7AD629,#76906F,target,the pink block,pink block
1593-2,32,#C308F7,#7AD629,#76906F,target,purple,purple
1593-2,33,#974AB5,#BE41A9,#DA25B9,target,more purple,purple
1593-2,34,#C126D9,#4F89B0,#6E9182,target,pink,pink
1593-2,35,#2BD496,#3BD926,#262CD9,target,dull green,dull green
1593-2,36,#706C93,#8A6C93,#739E61,distr1,purple,purple
1593-2,37,#7059A6,#A811EE,#618B9E,target,purple grey,purple grey
1593-2,38,#29D663,#92EC13,#3EC163,target,brighter green,brighter green
1593-2,38,#29D663,#92EC13,#3EC163,target,not yellowish,yellowish
1593-2,39,#778886,#4F9DB0,#AF6B50,target,grey,grey
1593-2,40,#E31CD9,#94756B,#526DAD,target,pink,pink
1593-2,41,#7EBB44,#9805FA,#C93D36,target,green,green
1593-2,42,#A35CA2,#22CADD,#787E87,target,purple pink,purple pink
1593-2,43,#C23D82,#2ED1AB,#EDD012,target,red,red
1593-2,44,#BA4547,#E84417,#A8A857,target,dull red,dull red
1593-2,44,#BA4547,#E84417,#A8A857,target,not orange,orange
1593-2,45,#F40B80,#E21D55,#46B9AF,target,bright pink,bright pink
1593-2,46,#053AFA,#6757A8,#4B79B4,target,blue blue,blue blue
1593-2,47,#53AC9C,#16E9E9,#9C8D63,target,dull green,dull green
1593-2,48,#EB1463,#B44B79,#4173BE,target,red,red
1593-2,49,#F50A29,#9E6171,#211BE4,target,red,red
1593-2,50,#E70DF2,#D52ABE,#777D88,distr1,pink pink,pink pink
1593-2,50,#E70DF2,#D52ABE,#777D88,distr1,not the purpley one,purpley one
5144-7,1,#B94685,#B14E71,#CF3046,distr2,Object is darker pink than the other boxes,object darker pink boxes
5144-7,2,#09F64C,#F0E40F,#C67139,target,Object is the color of a leaf in summer,object color leaf summer
5144-7,3,#9DAF50,#919C63,#3EBCC1,distr1,Object is a shade of green,object shade green
5144-7,4,#B0814F,#E2241D,#639C9B,target,Object is a neutral color or color of sand,object neutral color color sand
5144-7,5,#6A9581,#778885,#776798,distr1,Object is a sea foam color,object sea foam color
5144-7,6,#86659A,#B94689,#6BC33C,distr1,Object is combination of red and blue,object combination red blue
5144-7,6,#86659A,#B94689,#6BC33C,distr1,Mixing blue and red together what color does it make,mixing blue red together color make
5144-7,6,#86659A,#B94689,#6BC33C,distr1,Color of lilacs,color lilacs
5144-7,7,#AD5275,#876A95,#88738C,target,Think of a cherry and make it a lighter color,think cherry make lighter color
5144-7,8,#83748B,#677998,#29D65A,target,Neutral color or think of a gloomy day,neutral color think gloomy day
5144-7,10,#CF30C7,#B14E97,#29F10E,target,Baby boy clothing is usually blue and girl's are       ,baby boy clothing usually blue girl's
5144-7,11,#E619DF,#F40BC1,#699675,target,Bright but more to the purplish tinge,bright purplish tinge
5144-7,12,#916E73,#7CA659,#604BB4,target,Neutral color,neutral color
5144-7,13,#E2E21D,#A1D22D,#AFA750,target,Color of a baby chick,color baby chick
5144-7,14,#7F5BA4,#758A75,#9DC33C,target,Color of violets,color violets
5144-7,15,#6FAC53,#50AF7B,#E8175D,target,Color of a leaf but a bit more towards an olive tinge,color leaf bit towards olive tinge
5144-7,16,#A4825B,#AD5286,#50AF6E,target,Color of sand,color sand
5144-7,17,#71778E,#5855AA,#CF3080,target,Duller than the other 2 colors more towards a neutral color,duller 2 colors towards neutral color
5144-7,18,#825DA2,#6F03FC,#F74808,target,Color of violets again,color violets
5144-7,19,#A6596B,#9D6286,#45BA80,target,Kind of a pinky orange color,kind pinky orange color
5144-7,20,#7E6F90,#754AB5,#665DA2,target,Neutral color completely different than the other 2 colors,neutral color completely different 2 colors
5144-7,21,#8E8471,#B38B4D,#947A6B,distr2,Color of a gloomy day,color gloomy day
5144-7,22,#FB0463,#E85D17,#76738C,target,Brightest color of the 3,brightest color 3
5144-7,23,#837D7C,#8F916E,#818F70,target,Darkest color of the 3,darkest color 3
5144-7,24,#78609F,#5549B6,#8F58A7,target,Color is duller with a more grayish tinge,color duller grayish tinge
5144-7,25,#C73878,#B64968,#E91647,target,Color is not as bright as the brightest but not as dull as the dullest,color bright brightest dull dullest
5144-7,26,#14B1EB,#9920DF,#827D7F,target,Color of the sky on a sunny day,color sky sunny day
5144-7,27,#C512ED,#7F7C83,#FC0380,target,Color of violets once again,color violets
5144-7,28,#C26E3D,#19DFE6,#38C782,target,Color of leather,color leather
5144-7,29,#6C9377,#908D6F,#808080,target,Has the most color and not neutral,color neutral
5144-7,30,#916E89,#C13EB6,#CB3491,target,Dullest of the 3 colors,dullest 3 colors
5144-7,31,#C319E6,#8C5DA2,#D1622E,target,Brightest of the 3 colors,brightest 3 colors
5144-7,32,#B7F708,#74B847,#5798A8,target,Very bright color almost neon,bright color almost neon
5144-7,33,#93726C,#BF405D,#AA5F55,distr2,Dullest of the 3 colors   neutral color,dullest 3 colors neutral color
5144-7,34,#85758A,#AC4EB1,#756798,target,Neutral color or color of a gloomy day,neutral color color gloomy day
5144-7,35,#DA6A25,#E71867,#B9BB44,distr2,Color similar to a citrus fruit and not a tart one,color similar citrus fruit tart one
5144-7,36,#1178EE,#6A8A95,#34CB85,distr1,Color of the ocean,color ocean
5144-7,37,#47ACB8,#A8575F,#798286,target,Color that is close to the color of the sky but not exactly,color close color sky exactly
5144-7,38,#2CE41B,#AFBE41,#708F8C,target,Brightest color of the 3,brightest color 3
5144-7,39,#CC9133,#9FF50A,#5BA49B,target,Similar in color to leather but a bit lighter in color,similar color leather bit lighter color
5144-7,40,#55AA81,#849C63,#7A6798,distr1,Reminds me of color of grass but not quite,reminds color grass quite
5144-7,41,#1DE245,#2ED157,#5EA25D,target,Brightest color of the 3,brightest color 3
5144-7,42,#A8DE21,#44BB62,#92B34D,target,Brightest and lightest shade of color,brightest lightest shade color
5144-7,43,#618F9E,#768A75,#D65429,target,Color of the sky but a bit duller,color sky bit duller
5144-7,44,#57A871,#54AB58,#7DD12E,distr1,Color of a leaf but with a silvery tinge,color leaf silvery tinge
5144-7,46,#4E9FB1,#778877,#667199,target,Color of the sky and not on a gloomy day,color sky gloomy day
5144-7,47,#83946B,#45AEBA,#5B73A4,target,Neutral color,neutral color
5144-7,48,#2DD2C2,#718E82,#957D6A,target,Brightest of the 3 colors,brightest 3 colors
5144-7,49,#459DBA,#CAFB04,#8EA25D,target,Color of the sky and not on a gloomy day,color sky gloomy day
5144-7,50,#828B74,#E82117,#71738E,target,Neutral color  Not white or black but       ,neutral color white black
9353-3,1,#BBB144,#5BA473,#E21D3E,target,Click the yellow,click yellow
9353-3,2,#787D87,#6F7190,#667599,target,click the light grey,click light grey
9353-3,3,#18E74C,#8ED629,#4CB649,target,click neon green,click neon green
9353-3,4,#24DB27,#1DE2AD,#0EF112,target,click dull green,click dull green
9353-3,5,#BB5E44,#966F69,#A88157,target,click the salmon color,click salmon color
9353-3,6,#45C837,#6EE916,#DD2267,target,click dull green,click dull green
9353-3,7,#35D02F,#11EE99,#57A87A,target,click green,click green
9353-3,8,#4EB172,#37D629,#FC034E,target,click dull green,click dull green
9353-3,9,#739F60,#28D7A3,#2DD235,target,click sage color,click sage color
9353-3,10,#1342EC,#2A7AD5,#6DF00F,target,regular blue color,regular blue color
9353-3,11,#888777,#33CC78,#06BCF9,target,grey,grey
9353-3,12,#1BE4C6,#0FF0BB,#30CFB2,distr1,not dull  medium brightness  kinda like teal,dull medium brightness kinda like teal
9353-3,13,#46A0B9,#208CDF,#7E837C,target,dull blue  not grey,dull blue grey
9353-3,14,#CC33B0,#37C878,#3684C9,target,pink,pink
9353-3,15,#04FB7B,#74F50A,#28D748,distr2,not bright  soft green,bright soft green
9353-3,16,#8257A8,#5971A6,#61849E,target,bright purple,bright purple
9353-3,17,#678698,#725BA4,#4E51B1,target,grey,grey
9353-3,18,#7059A6,#3E75C1,#324ECD,target,purple,purple
9353-3,19,#BF5E40,#856699,#7AB54A,target,salmon,salmon
9353-3,20,#C79E38,#FB8404,#E6199E,distr1,dull orange,dull orange
9353-3,21,#8ACD32,#7CAD52,#729A65,target,bright green,bright green
9353-3,22,#26DD22,#CF7A30,#F4C90B,target,green,green
9353-3,23,#7B7A85,#89A45B,#BE5041,target,purple,purple
9353-3,24,#1DE2D5,#4AB5B1,#46B995,target,bright baby blue,bright baby blue
9353-3,25,#52E916,#61B946,#E0A31F,target,neon green,neon green
9353-3,26,#C3AA3C,#FA9C05,#808080,target,dull tan  not orange or purply color,dull tan orange purply color
9353-3,27,#899669,#6CBF40,#87787A,target,not the green or purple ish color,green purple ish color
9353-3,28,#D9D926,#3CC3C1,#7D7E82,target,yellow,yellow
9353-3,29,#AA8B55,#59A661,#3075CF,target,brownish color,brownish color
9353-3,30,#669599,#42B3BD,#E41B86,target,dull color  not pink or bright blue,dull color pink bright blue
9353-3,31,#A85777,#C23D4F,#2BA7D4,target,dull purple  not blue ,dull purple blue
9353-3,32,#997466,#80817E,#83708F,distr1,rose color,rose color
9353-3,32,#997466,#80817E,#83708F,distr1,not purple or grey,purple grey
9353-3,33,#2FCDD0,#667999,#33CC6B,target,bright blue,bright blue
9353-3,34,#8C5EA1,#B14E6A,#53AC8A,distr1,purple,purple
9353-3,34,#8C5EA1,#B14E6A,#53AC8A,distr1,lilac color,lilac color
9353-3,35,#703EC1,#996685,#73BE41,distr1,bright purple,bright purple
9353-3,36,#2FD062,#38C7A3,#FACD05,target,not yellow or teal  darker green,yellow teal darker green
9353-3,37,#D8EE11,#96EE11,#8C7389,target,yellow,yellow
