gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,oneMentioned,theMentioned,fullSentence,noLevelMentioned,,,,,,,,,,,
4509-7,1455304890819,51,subSuperTrial,basic33,bedsideTable,target,2,4,table,furniture,grasses,distractor,4,3,NA,plant,bathrobe,distractor,3,2,NA,clothing,nightstand,,1455304889018,nightstand,bedsideTable,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4509-7,1455304895681,52,subSuperTrial,basic33,rose,target,2,4,flower,plant,hamster,distractor,4,3,NA,animal,ambulance,distractor,3,2,NA,vehicle,rose,,1455304894626,rose,rose,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4509-7,1455304902521,53,subSuperTrial,basic12,pug,target,3,3,dog,animal,greyhound,distractor,4,4,dog,animal,iguana,distractor,2,2,NA,animal,pug,,1455304900579,pug,pug,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4509-7,1455304914812,55,subSuperTrial,basic12,polarBear,target,4,3,bear,animal,koalaBear,distractor,3,2,bear,animal,horse,distractor,2,4,NA,animal,polar bear,,1455304913728,polar bear,polarBear,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4509-7,1455304922009,56,subSuperTrial,basic12,dalmatian,target,2,2,dog,animal,greyhound,distractor,4,3,dog,animal,hamster,distractor,3,4,NA,animal,dalmation,,1455304920305,dalmation,dalmatian,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4509-7,1455304929097,57,subSuperTrial,basic22,clownFish,target,3,2,fish,animal,cow,distractor,4,4,NA,animal,iguana,distractor,2,3,NA,animal,fish,,1455304926855,fish,clownFish,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4509-7,1455304937454,58,subSuperTrial,basic12,jellyBeans,target,3,2,candy,snack,cookies,distractor,2,4,NA,snack,candyCorn,distractor,4,3,candy,snack,jelly beans,,1455304935469,jelly beans,jellyBeans,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4509-7,1455304953909,60,subSuperTrial,basic12,poloShirt,target,3,2,shirt,clothing,campShirt,distractor,4,3,shirt,clothing,gloves,distractor,2,4,NA,clothing,polo shirt,,1455304951544,polo shirt,poloShirt,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4509-7,1455304968845,61,subSuperTrial,basic12,picnicTable,target,4,4,table,furniture,wardrobe,distractor,2,2,NA,furniture,sideTable,distractor,3,3,table,furniture,picnic table,,1455304966660,picnic table,picnicTable,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4509-7,1455304975230,62,subSuperTrial,basic22,blackBear,target,3,2,bear,animal,lobster,distractor,4,4,NA,animal,sheep,distractor,2,3,NA,animal,black bear,,1455304973329,black bear,blackBear,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4509-7,1455304996270,65,subSuperTrial,basic23,convertible,target,3,4,car,vehicle,train,distractor,4,2,NA,vehicle,pig,distractor,2,3,NA,animal,car,,1455304994525,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4509-7,1455305019109,68,subSuperTrial,basic23,eagle,target,3,2,bird,animal,horse,distractor,4,4,NA,animal,wardrobe,distractor,2,3,NA,furniture,eagle,,1455305017493,eagle,eagle,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4509-7,1455305025876,69,subSuperTrial,basic23,goldFish,target,4,4,fish,animal,socks,distractor,3,3,NA,clothing,kitten,distractor,2,2,NA,animal,goldfish,,1455305023609,goldfish,goldFish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305444011,2,subSuperTrial,basic23,minivan,target,3,2,car,vehicle,ambulance,distractor,4,3,NA,vehicle,pig,distractor,2,4,NA,animal,The white minivan,,1455305442136,The white minivan,minivan,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305449991,3,subSuperTrial,basic33,rose,target,3,3,flower,plant,popcorn,distractor,4,4,NA,snack,lobster,distractor,2,2,NA,animal,The rose,,1455305448619,The rose,rose,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305470053,5,subSuperTrial,basic23,diningTable,target,4,3,table,furniture,wardrobe,distractor,3,2,NA,furniture,bison,distractor,2,4,NA,animal,Table,,1455305468604,Table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305480056,6,subSuperTrial,basic22,dressShirt,target,4,2,shirt,clothing,socks,distractor,3,4,NA,clothing,bathrobe,distractor,2,3,NA,clothing,Dress shirt,,1455305477869,Dress shirt,dressShirt,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305520820,10,subSuperTrial,basic33,suv,target,4,3,car,vehicle,rosemary,distractor,2,2,NA,plant,sheep,distractor,3,4,NA,animal,SUV,,1455305519233,SUV,suv,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305526986,11,subSuperTrial,basic12,skittles,target,4,4,candy,snack,cookies,distractor,3,2,NA,snack,candyCorn,distractor,2,3,candy,snack,Skittles,,1455305524537,Skittles,skittles,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305540789,13,subSuperTrial,basic22,eagle,target,3,4,bird,animal,cow,distractor,4,3,NA,animal,rabbit,distractor,2,2,NA,animal,Eagle,,1455305538804,Eagle,eagle,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305567013,15,subSuperTrial,basic22,sunflower,target,4,4,flower,plant,rosemary,distractor,2,3,NA,plant,pottedPlant,distractor,3,2,NA,plant,sunflower,,1455305565430,sunflower,sunflower,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305576124,16,subSuperTrial,basic12,catfish,target,2,4,fish,animal,discusFish,distractor,3,2,fish,animal,snake,distractor,4,3,NA,animal,catfish,,1455305573933,catfish,catfish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305583127,17,subSuperTrial,basic33,daisy,target,2,3,flower,plant,ambulance,distractor,3,4,NA,vehicle,squirrel,distractor,4,2,NA,animal,flower,,1455305581487,flower,daisy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305592612,18,subSuperTrial,basic12,germanShepherd,target,3,2,dog,animal,greyhound,distractor,2,4,dog,animal,kitten,distractor,4,3,NA,animal,German shepard,,1455305589701,German shepard,germanShepherd,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305607471,20,subSuperTrial,basic33,convertible,target,4,2,car,vehicle,pretzels,distractor,2,4,NA,snack,iguana,distractor,3,3,NA,animal,car,,1455305603759,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305657777,25,subSuperTrial,basic23,pandaBear,target,3,2,bear,animal,motorcycle,distractor,4,4,NA,vehicle,lion,distractor,2,3,NA,animal,panda,,1455305655984,panda,pandaBear,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305665913,26,subSuperTrial,basic33,gummyBears,target,4,2,candy,snack,lamp,distractor,3,4,NA,furniture,iguana,distractor,2,3,NA,animal,gummy bears,,1455305663450,gummy bears,gummyBears,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305674391,27,subSuperTrial,basic23,tShirt,target,3,2,shirt,clothing,cow,distractor,2,3,NA,animal,dress,distractor,4,4,NA,clothing,t-shirt,,1455305672555,t-shirt,tShirt,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305715533,31,subSuperTrial,basic23,clownFish,target,3,3,fish,animal,hamster,distractor,4,2,NA,animal,gloves,distractor,2,4,NA,clothing,clownfish,,1455305712222,clownfish,clownFish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305738402,33,subSuperTrial,basic12,hawaiiShirt,target,4,4,shirt,clothing,campShirt,distractor,3,3,shirt,clothing,bathrobe,distractor,2,2,NA,clothing,Hawaiian shirt,,1455305735380,Hawaiian shirt,hawaiiShirt,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305752945,35,subSuperTrial,basic12,polarBear,target,2,3,bear,animal,squirrel,distractor,4,2,NA,animal,koalaBear,distractor,3,4,bear,animal,polar bear,,1455305751419,polar bear,polarBear,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305761015,36,subSuperTrial,basic23,hummingBird,target,3,4,bird,animal,lobster,distractor,4,2,NA,animal,pottedPlant,distractor,2,3,NA,plant,hummingbird,,1455305758622,hummingbird,hummingBird,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305782690,39,subSuperTrial,basic22,tulip,target,3,4,flower,plant,rosemary,distractor,4,2,NA,plant,ivy,distractor,2,3,NA,plant,flower,,1455305780387,flower,tulip,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305829746,42,subSuperTrial,basic12,bedsideTable,target,3,4,table,furniture,sideTable,distractor,2,2,table,furniture,bed,distractor,4,3,NA,furniture,light-brown dresser,,1455305826478,light-brown dresser,bedsideTable,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305844480,44,subSuperTrial,basic22,blackBear,target,2,4,bear,animal,lion,distractor,4,2,NA,animal,snake,distractor,3,3,NA,animal,black bear,,1455305842993,black bear,blackBear,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305850755,45,subSuperTrial,basic23,dalmatian,target,3,2,dog,animal,lamp,distractor,2,4,NA,furniture,snake,distractor,4,3,NA,animal,dalmatian,,1455305848424,dalmatian,dalmatian,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305934439,50,subSuperTrial,basic22,jellyBeans,target,4,2,candy,snack,popcorn,distractor,2,3,NA,snack,cookies,distractor,3,4,NA,snack,jelly benas___*beans,,1455305932079___1455305934806,jelly benas,jellyBeans,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305941692,51,subSuperTrial,basic22,grizzlyBear,target,4,2,bear,animal,hamster,distractor,2,3,NA,animal,cow,distractor,3,4,NA,animal,bear,,1455305939789,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305951356,52,subSuperTrial,basic12,sportsCar,target,2,2,car,vehicle,sedan,distractor,3,3,car,vehicle,motorcycle,distractor,4,4,NA,vehicle,grey sports car,,1455305949086,grey sports car,sportsCar,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455305960907,53,subSuperTrial,basic12,picnicTable,target,4,4,table,furniture,sideTable,distractor,2,2,table,furniture,bookcase,distractor,3,3,NA,furniture,picnic table,,1455305958244,picnic table,picnicTable,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455306013203,57,subSuperTrial,basic33,mnMs,target,4,4,candy,snack,crocodile,distractor,3,2,NA,animal,train,distractor,2,3,NA,vehicle,M & M's,,1455306010058,M & M's,mnMs,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455306028060,59,subSuperTrial,basic22,pigeon,target,4,4,bird,animal,cow,distractor,3,3,NA,animal,horse,distractor,2,2,NA,animal,pigeon,,1455306025715,pigeon,pigeon,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455306043501,61,subSuperTrial,basic33,poloShirt,target,2,4,shirt,clothing,bookcase,distractor,3,2,NA,furniture,crocodile,distractor,4,3,NA,animal,shirt,,1455306040791,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455306054650,62,subSuperTrial,basic23,coffeeTable,target,3,3,table,furniture,bookcase,distractor,2,4,NA,furniture,crocodile,distractor,4,2,NA,animal,table,,1455306051422,table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455306063719,63,subSuperTrial,basic33,pug,target,4,3,dog,animal,wardrobe,distractor,2,4,NA,furniture,motorcycle,distractor,3,2,NA,vehicle,pug,,1455306061630,pug,pug,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455306092607,65,subSuperTrial,basic33,swordFish,target,3,3,fish,animal,wardrobe,distractor,4,2,NA,furniture,ambulance,distractor,2,4,NA,vehicle,marlin,,1455306090499,marlin,swordFish,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455306122129,67,subSuperTrial,basic12,husky,target,2,2,dog,animal,crocodile,distractor,3,4,NA,animal,greyhound,distractor,4,3,dog,animal,husky-looking dog,,1455306116918,husky-looking dog,husky,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455306128710,68,subSuperTrial,basic22,goldFish,target,4,2,fish,animal,iguana,distractor,3,4,NA,animal,lobster,distractor,2,3,NA,animal,goldfish,,1455306126179,goldfish,goldFish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5699-7,1455306137674,69,subSuperTrial,basic23,parrot,target,4,2,bird,animal,lamp,distractor,2,3,NA,furniture,elephant,distractor,3,4,NA,animal,parrot,,1455306135164,parrot,parrot,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303810428,2,subSuperTrial,basic12,gummyBears,target,2,3,candy,snack,cookies,distractor,4,2,NA,snack,candyCorn,distractor,3,4,candy,snack,gummy bears,,1455303805119,gummy bears,gummyBears,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303823412,3,subSuperTrial,basic12,bedsideTable,target,4,2,table,furniture,lamp,distractor,2,3,NA,furniture,sideTable,distractor,3,4,table,furniture,drawers,,1455303818263,drawers,bedsideTable,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
7960-f,1455303845872,4,subSuperTrial,basic33,pandaBear,target,2,2,bear,animal,bookcase,distractor,3,4,NA,furniture,popcorn,distractor,4,3,NA,snack,bear,,1455303827767,bear,pandaBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303852709,5,subSuperTrial,basic23,sunflower,target,3,3,flower,plant,rabbit,distractor,2,4,NA,animal,rosemary,distractor,4,2,NA,plant,flower,,1455303850332,flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303886041,7,subSuperTrial,basic22,tShirt,target,3,3,shirt,clothing,socks,distractor,2,4,NA,clothing,dress,distractor,4,2,NA,clothing,tshirt,,1455303871060,tshirt,tShirt,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303896964,8,subSuperTrial,basic12,polarBear,target,2,2,bear,animal,koalaBear,distractor,4,3,bear,animal,rhino,distractor,3,4,NA,animal,polar bear,,1455303893579,polar bear,polarBear,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303910720,9,subSuperTrial,basic33,skittles,target,4,2,candy,snack,kitten,distractor,3,4,NA,animal,grasses,distractor,2,3,NA,plant,skittles,,1455303903116,skittles,skittles,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303919990,10,subSuperTrial,basic22,diningTable,target,2,2,table,furniture,bookcase,distractor,3,4,NA,furniture,lamp,distractor,4,3,NA,furniture,table,,1455303915528,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303929014,11,subSuperTrial,basic23,pigeon,target,3,4,bird,animal,lobster,distractor,2,2,NA,animal,popcorn,distractor,4,3,NA,snack,bird,,1455303923194,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303943712,12,subSuperTrial,basic23,mnMs,target,4,4,candy,snack,rosemary,distractor,3,3,NA,plant,pretzels,distractor,2,2,NA,snack,m&ms,,1455303940735,m&ms,mnMs,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303950094,13,subSuperTrial,basic22,eagle,target,4,3,bird,animal,kitten,distractor,3,2,NA,animal,cow,distractor,2,4,NA,animal,eagle,,1455303948041,eagle,eagle,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303955408,14,subSuperTrial,basic33,convertible,target,2,3,car,vehicle,iguana,distractor,4,4,NA,animal,bed,distractor,3,2,NA,furniture,car,,1455303953216,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303960919,15,subSuperTrial,basic22,rose,target,2,4,flower,plant,ivy,distractor,4,2,NA,plant,rosemary,distractor,3,3,NA,plant,rose,,1455303958487,rose,rose,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455303968840,16,subSuperTrial,basic12,discusFish,distractor,2,2,fish,animal,bison,distractor,3,3,NA,animal,catfish,target,4,4,fish,animal,fish,,1455303964512,fish,discusFish,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304001290,21,subSuperTrial,basic23,dressShirt,target,2,4,shirt,clothing,bathrobe,distractor,3,2,NA,clothing,motorcycle,distractor,4,3,NA,vehicle,shirt,,1455303999206,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304021971,24,subSuperTrial,basic12,pug,target,2,3,dog,animal,sheep,distractor,4,4,NA,animal,greyhound,distractor,3,2,dog,animal,pug,,1455304017998,pug,pug,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304057883,29,subSuperTrial,basic12,swordFish,target,3,3,fish,animal,iguana,distractor,2,4,NA,animal,discusFish,distractor,4,2,fish,animal,sword,,1455304051605,sword,swordFish,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304063508,30,subSuperTrial,basic33,goldFish,target,3,3,fish,animal,firetruck,distractor,4,4,NA,vehicle,ivy,distractor,2,2,NA,plant,gold,,1455304061429,gold,goldFish,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304095364,35,subSuperTrial,basic12,blackBear,target,4,2,bear,animal,koalaBear,distractor,2,3,bear,animal,hamster,distractor,3,4,NA,animal,black bear,,1455304093481,black bear,blackBear,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304118709,38,subSuperTrial,basic12,dalmatian,target,3,4,dog,animal,greyhound,distractor,2,3,dog,animal,horse,distractor,4,2,NA,animal,dalmation,,1455304112018,dalmation,dalmatian,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304124460,39,subSuperTrial,basic23,hawaiiShirt,target,3,4,shirt,clothing,wardrobe,distractor,2,3,NA,furniture,dress,distractor,4,2,NA,clothing,shirt,,1455304122154,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304137423,41,subSuperTrial,basic33,jellyBeans,target,3,3,candy,snack,bison,distractor,4,2,NA,animal,train,distractor,2,4,NA,vehicle,jelly beans,,1455304134981,jelly beans,jellyBeans,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304152662,43,subSuperTrial,basic33,poloShirt,target,3,2,shirt,clothing,cookies,distractor,2,4,NA,snack,sheep,distractor,4,3,NA,animal,shirt,,1455304146685,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304188655,48,subSuperTrial,basic22,daisy,target,4,4,flower,plant,pottedPlant,distractor,2,3,NA,plant,grasses,distractor,3,2,NA,plant,flower,,1455304182959,flower,daisy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304194490,49,subSuperTrial,basic23,parrot,target,3,3,bird,animal,pottedPlant,distractor,2,4,NA,plant,lobster,distractor,4,2,NA,animal,bird,,1455304192308,bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304226489,53,subSuperTrial,basic23,hummingBird,target,2,3,bird,animal,pig,distractor,3,2,NA,animal,pretzels,distractor,4,4,NA,snack,bird,,1455304224021,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304231993,54,subSuperTrial,basic22,grizzlyBear,target,2,3,bear,animal,bison,distractor,3,2,NA,animal,sheep,distractor,4,4,NA,animal,bear,,1455304230005,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304244136,56,subSuperTrial,basic22,picnicTable,target,4,4,table,furniture,bed,distractor,2,3,NA,furniture,bookcase,distractor,3,2,NA,furniture,table,,1455304242099,table,picnicTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304249182,57,subSuperTrial,basic33,suv,target,3,4,car,vehicle,rabbit,distractor,4,3,NA,animal,popcorn,distractor,2,2,NA,snack,car,,1455304247210,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
7960-f,1455304268010,59,subSuperTrial,basic12,coffeeTable,target,3,3,table,furniture,sideTable,distractor,4,4,table,furniture,bookcase,distractor,2,2,NA,furniture,coffee table,,1455304265739,coffee table,coffeeTable,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
