gameid,roundNum,sender,tangramRef,pos,numWords,clauses,nouns,prepositions,verbs,determiners,pronouns,adjectives,adverbs,numbers,others,tags,acl
7539-9,2,director,L,"[u'DT', u'VBZ', u'CD']",3,False,0,0,1,1,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop']",False
7539-9,2,matcher,None,"[u'CD', u'FW', u'VBP', u'NN', u'IN', u'CD', u'JJ', u'NNS', u'DT', u'NN', u'JJR']",11,False,3,1,1,1,0,2,0,2,1,"[u'ROOT', u'nummod', u'dep', u'dobj', u'case', u'nummod', u'amod', u'nmod:with', u'det', u'compound', u'nsubj']",False
7539-9,2,director,I,"[u'DT', u'VBZ', u'CD']",3,False,0,0,1,1,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop']",False
7539-9,2,matcher,None,"[u'IN', u'CD', u'RB', u'VBZ', u'NN', u'IN', u'NN', u'IN', u'NN', u'NN']",10,False,4,3,1,0,0,0,1,1,0,"[u'ROOT', u'case', u'nmod:in', u'nsubj', u'cop', u'case', u'nmod:with', u'case', u'amod', u'nmod:with']",False
7539-9,2,director,H,"[u'DT', u'VBZ', u'CD']",3,False,0,0,1,1,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop']",False
7539-9,2,matcher,None,"[u'WP', u'VBP', u'PRP', u'VB', u'IN', u'#', u'CC']",7,False,0,1,2,0,2,0,0,0,0,"[u'ROOT', u'dobj', u'aux', u'nsubj', u'case', u'dep', u'nmod:for']",False
7539-9,2,matcher,None,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,2,director,None,"[u'NN', u'IN', u'NN', u'IN', u'WP', u'VBZ', u'NN', u'IN', u'DT', u'NN']",10,False,4,3,1,1,1,0,0,0,0,"[u'ROOT', u'mark', u'mwe', u'mwe', u'nsubj', u'acl:on_top_of', u'dobj', u'case', u'det', u'nmod:like']",False
7539-9,2,matcher,None,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
7539-9,2,matcher,None,"[u'CD', u'VBZ', u'NN', u'NN', u'IN', u'JJR', u'VBD', u'VBG', u'RP', u'.']",10,True,2,1,3,0,0,1,1,1,0,"[u'ROOT', u'nsubj', u'cop', u'compound', u'case', u'nmod:with', u'acl', u'xcomp', u'compound:prt', u'punct']",True
7539-9,2,director,None,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
7539-9,2,matcher,None,"[u'CD', u'VBZ', u'NN', u'NN', u'.']",5,False,2,0,1,0,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop', u'compound', u'punct']",False
7539-9,2,director,None,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
7539-9,2,matcher,None,"[u'DT', u'EX']",2,False,0,0,0,1,0,0,0,0,1,"[u'ROOT', u'dep']",False
7539-9,3,director,None,"[u'PRP', u'VBD', u'JJR']",3,False,0,0,1,0,1,1,0,0,0,"[u'ROOT', u'nsubj', u'advmod']",False
7539-9,3,director,None,"[u'VB', u'POS', u'VB', u'PRP', u'VBG', u'IN', u'NN']",7,True,1,1,3,0,1,0,0,0,1,"[u'ROOT', u'nsubj', u'ccomp', u'nsubj', u'dep', u'advcl', u'mwe']",False
7539-9,3,director,None,[u'.'],1,False,0,0,0,0,0,0,0,0,0,[u'ROOT'],False
7539-9,3,matcher,None,"[u'UH', u'JJ']",2,False,0,0,0,0,0,1,0,0,1,"[u'ROOT', u'dep']",False
7539-9,3,director,E,"[u'CD', u'VBZ', u'NN', u'NN']",4,False,2,0,1,0,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop', u'compound']",False
7539-9,3,matcher,None,"[u'VB', u'DT', u'NNS', u'JJR', u'JJR']",5,False,1,0,1,1,0,2,0,0,0,"[u'ROOT', u'det', u'dobj', u'compound', u'nsubj']",False
7539-9,3,matcher,None,[u'VB'],1,False,0,0,1,0,0,0,0,0,0,[u'ROOT'],False
7539-9,3,matcher,None,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
7539-9,3,director,F,"[u'NN', u'VBG', u'RP', u'IN', u'DT', u'NN', u'NNS', u'JJR']",8,False,3,1,1,1,0,1,1,0,0,"[u'ROOT', u'dep', u'compound:prt', u'case', u'det', u'compound', u'compound', u'nmod:against']",False
7539-9,3,matcher,None,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
7539-9,3,director,C,"[u'NN', u'IN', u'NNS', u'RB', u'IN', u'DT', u'NN']",7,False,3,2,0,1,0,0,1,0,0,"[u'ROOT', u'dep', u'case', u'nmod:with', u'case', u'det', u'dep']",False
7539-9,3,matcher,None,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
7539-9,3,director,K,"[u'NN', u'IN', u'NN', u'JJR']",4,False,2,1,0,0,0,1,0,0,0,"[u'ROOT', u'case', u'amod', u'nmod:with']",False
7539-9,3,matcher,None,"[u'CD', u'NNS', u'VBN', u'IN']",4,False,1,1,1,0,0,0,0,1,0,"[u'ROOT', u'nummod', u'nmod:npmod', u'amod']",False
7539-9,3,director,None,"[u'PRP', u'VBZ', u'RB', u'RB', u'VB', u'NNS']",6,False,1,0,2,0,1,0,2,0,0,"[u'ROOT', u'nsubj', u'aux', u'neg', u'advmod', u'dobj']",False
7539-9,3,director,None,"[u'CC', u'IN', u'PRP', u'VBZ', u'PRP', u'VBZ', u'JJR']",7,True,0,1,2,0,2,1,0,0,0,"[u'ROOT', u'cc', u'mark', u'nsubj', u'nsubj', u'cop', u'ccomp']",False
7539-9,3,matcher,None,"[u'UH', u'JJ']",2,False,0,0,0,0,0,1,0,0,1,"[u'ROOT', u'dep']",False
7539-9,3,matcher,None,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
7539-9,3,director,None,"[u'NN', u'VBG', u'IN', u'NN', u'NNS', u'JJR']",6,False,3,1,1,0,0,1,0,0,0,"[u'ROOT', u'compound', u'dep', u'case', u'compound', u'nmod:for']",False
7539-9,3,matcher,None,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
7539-9,3,director,I,"[u'NN', u'IN', u'CD', u'NN', u'CD', u'NNS', u'JJR']",7,False,3,1,0,0,0,1,0,2,0,"[u'ROOT', u'dep', u'case', u'nummod', u'nmod:on', u'nummod', u'nmod:npmod']",False
7539-9,3,director,A,"[u'#', u'CD', u'NN', u'NN', u'NN', u'CD', u'NN']",7,False,4,0,0,0,0,0,0,2,0,"[u'ROOT', u'dep', u'compound', u'compound', u'dep', u'nummod', u'dep']",False
7539-9,3,matcher,None,[u'IN'],1,False,0,1,0,0,0,0,0,0,0,[u'ROOT'],False
7539-9,3,director,J,"[u'#', u'CD', u'NN', u'IN', u'NN']",5,False,2,1,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep', u'case', u'nmod:on']",False
7539-9,3,director,H,"[u'CD', u'NN', u'NN']",3,False,2,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod', u'nsubj']",False
7539-9,3,director,B,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
7539-9,3,matcher,None,"[u'VBD', u'RB', u'RB']",3,False,0,0,1,0,0,0,2,0,0,"[u'ROOT', u'advmod', u'nsubj']",False
7539-9,3,matcher,None,"[u'NN', u'RB', u'RB']",3,False,1,0,0,0,0,0,2,0,0,"[u'ROOT', u'advmod', u'nsubj']",False
7539-9,3,director,G,"[u'CD', u'FW', u'VBD', u'WP', u'PRP', u'VBD', u'IN', u'DT', u'NN', u'CC', u'CD', u'NNS', u'JJR']",13,True,2,1,2,1,2,1,0,2,1,"[u'ROOT', u'nummod', u'nmod:npmod', u'dobj', u'nsubj', u'ccomp', u'case', u'det', u'nmod:for', u'cc', u'nummod', u'conj:but', u'advmod']",False
7539-9,3,matcher,None,"[u'VBG', u'CD', u'CC', u'CD']",4,False,0,0,1,0,0,0,0,2,0,"[u'ROOT', u'nmod:tmod', u'cc', u'nmod:tmod', u'conj:and']",False
7539-9,3,director,None,"[u'NN', u'IN', u'NN']",3,False,2,1,0,0,0,0,0,0,0,"[u'ROOT', u'case', u'nmod:on']",False
7539-9,3,director,D,"[u'CC', u'CD', u'VBZ', u'NN', u'IN', u'NNS', u'JJR']",7,False,2,1,1,0,0,1,0,1,0,"[u'ROOT', u'cc', u'cop', u'acl:relcl', u'case', u'compound', u'nmod:with']",True
7539-9,3,director,None,"[u'NN', u'SYM']",2,False,1,0,0,0,0,0,0,0,1,"[u'ROOT', u'dep']",False
7539-9,3,director,D,"[u'IN', u'NN']",2,False,1,1,0,0,0,0,0,0,0,"[u'ROOT', u'case']",False
7539-9,3,matcher,E,"[u'WRB', u'VBZ', u'NN', u'NNS', u'.']",5,False,2,0,1,0,0,0,1,0,0,"[u'ROOT', u'advmod', u'compound', u'nsubj', u'punct']",False
7539-9,3,director,G,"[u'LS', u'VBP', u'DT', u'VBZ', u'CD', u'.']",6,True,0,0,2,1,0,0,0,1,1,"[u'ROOT', u'nsubj', u'mark', u'cop', u'ccomp', u'punct']",False
7539-9,3,director,None,"[u'VBZ', u'IN', u'CD', u'VBP', u'CD', u'NNS']",6,False,1,1,2,0,0,0,0,2,0,"[u'ROOT', u'aux', u'det', u'nsubj', u'nummod', u'dobj']",False
7539-9,3,director,None,"[u'IN', u'DT', u'JJ', u'NN', u'.']",5,False,1,1,0,1,0,1,0,0,0,"[u'ROOT', u'case', u'det', u'amod', u'punct']",False
7539-9,3,matcher,None,"[u'JJ', u'NN']",2,False,1,0,0,0,0,1,0,0,0,"[u'ROOT', u'amod']",False
7539-9,3,director,None,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
7539-9,3,matcher,None,"[u'CD', u'RB', u'RB', u'NNS', u'IN', u'JJ', u'NN', u'NN', u'CD']",9,False,3,1,0,0,0,1,2,2,0,"[u'ROOT', u'nummod', u'amod', u'amod', u'case', u'amod', u'compound', u'nmod:with', u'dep']",False
7539-9,3,director,F,"[u'LS', u'VBP', u'RB', u'VB', u'CD', u'RB', u'RB', u'NNS', u'.']",9,False,1,0,2,0,0,0,3,1,1,"[u'ROOT', u'nsubj', u'aux', u'neg', u'nummod', u'amod', u'amod', u'dobj', u'punct']",False
7539-9,3,director,None,"[u'NN', u'NN', u'VBP', u'PRP', u'VB', u'CD', u'IN', u'DT', u'NN', u'IN', u'DT', u'NN', u'.']",13,True,4,2,2,2,1,0,0,1,0,"[u'ROOT', u'compound', u'nsubj', u'nsubj', u'ccomp', u'dobj', u'case', u'det', u'nmod:with', u'case', u'det', u'nmod:on', u'punct']",False
7539-9,3,director,G,"[u'RB', u'CD']",2,False,0,0,0,0,0,0,1,1,0,"[u'ROOT', u'nummod']",False
7539-9,4,director,None,"[u'WDT', u':', u'-LRB-']",3,False,0,0,0,1,0,0,0,0,0,"[u'ROOT', u'dep', u'punct']",False
7539-9,4,matcher,None,"[u'NN', u'RB', u'CD']",3,False,1,0,0,0,0,0,1,1,0,"[u'ROOT', u'advmod', u'dobj']",False
7539-9,4,director,None,"[u'NN', u'VBD', u'WP', u'VBD', u'PRP', u'NN', u'IN']",7,True,2,1,2,0,2,0,0,0,0,"[u'ROOT', u'xcomp', u'nsubj', u'ccomp', u'nsubj', u'ccomp', u'compound:prt']",False
7539-9,4,matcher,None,"[u'VB', u'PRP', u'TO', u'VB', u'PRP', u'DT', u'NN', u'IN', u'NN']",9,True,2,1,2,1,2,0,0,0,1,"[u'ROOT', u'dobj', u'nsubj:xsubj', u'mark', u'xcomp', u'iobj', u'det', u'dobj', u'acl', u'mwe']",True
7539-9,4,director,None,[u'RB'],1,False,0,0,0,0,0,0,1,0,0,[u'ROOT'],False
7539-9,4,matcher,None,"[u'CD', u'FW', u'VBP', u'NN', u'VBG', u'DT', u'VBP', u'IN', u'CD', u'NNS', u'CD', u'CC', u'NN', u'NN']",14,False,4,1,3,1,0,0,0,3,1,"[u'ROOT', u'nummod', u'nsubj', u'dobj', u'acl', u'det', u'dobj', u'case', u'nummod', u'compound', u'nmod:with', u'cc', u'compound', u'nmod:with', u'conj:and']",True
7539-9,4,matcher,None,"[u'RBR', u'IN', u'DT', u'NN']",4,False,1,1,0,1,0,0,1,0,0,"[u'ROOT', u'case', u'det', u'nmod:like']",False
7539-9,4,director,I,"[u'NNS', u'CD']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
7539-9,4,matcher,D,"[u'CD', u'FW', u'VBP', u'NN', u'VBG', u'IN', u'NN', u'JJR', u'IN', u'NN']",10,False,3,2,2,0,0,1,0,1,1,"[u'ROOT', u'nummod', u'nsubj', u'dobj', u'acl', u'case', u'compound', u'nmod:for', u'case', u'nmod:in']",True
7539-9,4,director,D,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,4,matcher,None,"[u'CD', u'FW', u'VBP', u'NN', u'IN', u'NN', u'CC', u'NN', u'NN']",9,False,4,1,1,0,0,0,0,1,1,"[u'ROOT', u'nummod', u'nsubj', u'dobj', u'case', u'compound', u'cc', u'conj:and', u'compound', u'nmod:with']",False
7539-9,4,director,J,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,4,matcher,None,"[u'LS', u'FW', u'VBP', u'NN', u'IN', u'JJ', u'NN']",7,False,2,1,1,0,0,1,0,0,2,"[u'ROOT', u'nummod', u'nsubj', u'dobj', u'case', u'amod', u'nmod:with']",False
7539-9,4,director,H,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,4,director,None,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
7539-9,4,director,None,"[u'VBZ', u'PRP', u'VB', u'NNS']",4,False,1,0,2,0,1,0,0,0,0,"[u'ROOT', u'aux', u'nsubj', u'dobj']",False
7539-9,4,matcher,None,"[u'DT', u'NNS']",2,False,1,0,0,1,0,0,0,0,0,"[u'ROOT', u'dep']",False
7539-9,4,director,H,"[u'NN', u'CD']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
7539-9,4,matcher,None,"[u'CD', u'FW', u'VBP', u'NN', u'NN']",5,False,2,0,1,0,0,0,0,1,1,"[u'ROOT', u'nummod', u'nsubj', u'compound', u'dobj']",False
7539-9,4,director,E,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,4,matcher,None,"[u'IN', u'CD', u'RB', u'FW', u'VBP', u'NN', u'VBG', u'IN', u'NN', u'JJR']",10,False,2,2,2,0,0,1,1,1,1,"[u'ROOT', u'case', u'nmod:npmod', u'advcl:in', u'nsubj', u'dobj', u'acl', u'case', u'compound', u'nmod:for']",True
7539-9,4,director,L,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,4,matcher,E,"[u'CD', u'FW', u'VBP', u'NN', u'NNS']",5,False,2,0,1,0,0,0,0,1,1,"[u'ROOT', u'nummod', u'nsubj', u'compound', u'dobj']",False
7539-9,4,director,G,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,4,matcher,C,"[u'CD', u'VBZ', u'NN', u'VBG', u'IN', u'NNS', u'IN']",7,False,2,2,2,0,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop', u'acl', u'case', u'nmod:with', u'advmod']",True
7539-9,4,director,C,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,4,matcher,None,"[u'IN', u'CD', u'RB', u'FW', u'VBP', u'NN', u'IN', u'RB']",8,False,1,2,1,0,0,0,2,1,1,"[u'ROOT', u'case', u'nmod:npmod', u'advcl:in', u'nsubj', u'dobj', u'case', u'advcl:against']",False
7539-9,4,director,F,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,4,matcher,None,"[u'CD', u'VBZ', u'NN', u'NN', u'IN', u'NN', u'VBG', u'RP', u'JJR', u'IN', u'IN', u'NN']",12,False,4,3,2,0,0,1,1,1,0,"[u'ROOT', u'nsubj', u'cop', u'compound', u'case', u'nmod:with', u'acl', u'compound:prt', u'advmod', u'case', u'case', u'nmod:on']",True
7539-9,4,director,A,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,4,matcher,None,"[u'IN', u'CD', u'RB', u'FW', u'VBP', u'NN', u'VBG', u'IN', u'NN', u'IN', u'NN']",11,False,3,3,2,0,0,0,1,1,1,"[u'ROOT', u'case', u'nmod:npmod', u'advcl:in', u'nsubj', u'dobj', u'acl', u'case', u'nmod:for', u'case', u'nmod:with']",True
7539-9,4,director,K,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,4,matcher,None,"[u'WRB', u'VBZ', u'NN', u'.']",4,False,1,0,1,0,0,0,1,0,0,"[u'ROOT', u'advmod', u'nsubj', u'punct']",False
7539-9,4,director,B,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,4,matcher,None,"[u'DT', u'EX']",2,False,0,0,0,1,0,0,0,0,1,"[u'ROOT', u'dep']",False
7539-9,4,director,None,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
7539-9,4,matcher,None,"[u'VBZ', u'VB']",2,False,0,0,2,0,0,0,0,0,0,"[u'ROOT', u'nsubj']",False
7539-9,5,director,D,"[u'RB', u'TO', u'CD']",3,False,0,0,0,0,0,0,1,1,1,"[u'ROOT', u'case', u'nmod:to']",False
7539-9,5,matcher,None,"[u'NN', u'PRP', u'VBP', u'CD']",4,False,1,0,1,0,1,0,0,1,0,"[u'ROOT', u'nsubj', u'dep', u'dobj']",False
7539-9,5,director,E,"[u'EX', u'VBZ', u'RB', u'CD', u'PRP', u'VBP', u'VBG']",7,False,0,0,3,0,1,0,1,1,1,"[u'ROOT', u'expl', u'advmod', u'nsubj', u'nsubj', u'aux', u'acl:relcl']",True
7539-9,5,matcher,None,"[u'LS', u'VB']",2,False,0,0,1,0,0,0,0,0,1,"[u'ROOT', u'nsubj']",False
7539-9,5,matcher,None,"[u'LS', u'NN', u'WDT', u'NNS']",4,True,2,0,0,1,0,0,0,0,1,"[u'ROOT', u'nsubj', u'nsubj', u'xcomp']",False
7539-9,5,director,None,"[u'LS', u'MD', u'RB', u'VB', u'PRP', u'RP', u'IN', u'NN']",8,False,1,1,2,0,1,0,2,0,1,"[u'ROOT', u'nsubj', u'aux', u'neg', u'dobj', u'case', u'amod', u'advmod']",False
7539-9,5,matcher,None,"[u'VBZ', u'VB', u'IN', u'PDT', u'DT', u'JJ', u'NNS', u'IN', u'NN', u',', u'NN', u',', u'NN', u'IN', u'RB']",15,True,4,3,2,1,0,1,1,0,1,"[u'ROOT', u'ccomp', u'case', u'det:predet', u'det', u'amod', u'nmod:through', u'case', u'nmod:like', u'punct', u'appos', u'punct', u'nsubj', u'case', u'nmod:against']",False
7539-9,5,matcher,None,"[u'PRP', u'VBP', u'IN', u'NN']",4,True,1,1,1,0,1,0,0,0,0,"[u'ROOT', u'nsubj', u'advcl', u'mwe']",False
7539-9,5,director,None,"[u'RB', u'DT', u'JJ', u'NNS', u'.']",5,False,1,0,0,1,0,1,1,0,0,"[u'ROOT', u'dep', u'det', u'amod', u'punct']",False
7539-9,5,matcher,None,"[u'LS', u'VB', u'RB', u'.', u'RB', u'PRP', u'VBP', u'DT', u'IN', u'JJ']",10,False,0,1,2,1,1,1,2,0,1,"[u'ROOT', u'nsubj', u'advmod', u'punct', u'ROOT', u'advmod', u'nsubj', u'dobj', u'case', u'acl:for']",False
7539-9,5,director,I,"[u'IN', u'DT', u'NN', u'IN', u'CD', u'NNS', u'JJR', u'IN', u'CD', u'NN', u'RB', u'VBZ', u'#', u'CD']",14,False,3,3,1,1,0,1,1,3,0,"[u'ROOT', u'mark', u'det', u'nsubj', u'case', u'nummod', u'nmod:with', u'acl', u'case', u'nummod', u'nmod:npmod', u'advcl:with', u'cop', u'compound']",True
7539-9,5,director,C,"[u'NN', u'IN', u'CD', u'NNS', u'IN', u'DT', u'NN', u'VBZ', u'CD']",9,False,3,2,1,1,0,0,0,2,0,"[u'ROOT', u'nsubj', u'case', u'nummod', u'nmod:with', u'case', u'det', u'nmod:in', u'cop']",False
7539-9,5,director,F,"[u'NN', u'VBG', u'IN', u'NNS', u'JJR', u'VBZ', u'CD']",7,False,2,1,2,0,0,1,0,1,0,"[u'ROOT', u'nsubj', u'acl', u'case', u'compound', u'nmod:with', u'cop']",True
7539-9,5,matcher,E,"[u'NN', u'NNS', u'.']",3,False,2,0,0,0,0,0,0,0,0,"[u'ROOT', u'compound', u'punct']",False
7539-9,5,director,B,"[u'NN', u'VBZ', u'CD']",3,False,1,0,1,0,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop']",False
7539-9,5,director,G,"[u'NN', u'NNS', u'VBZ', u'CD']",4,False,2,0,1,0,0,0,0,1,0,"[u'ROOT', u'compound', u'nsubj', u'cop']",False
7539-9,5,matcher,None,"[u'NN', u'NN']",2,False,2,0,0,0,0,0,0,0,0,"[u'ROOT', u'compound']",False
7539-9,5,director,E,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,5,director,D,"[u'NN', u'NN', u'CD']",3,False,2,0,0,0,0,0,0,1,0,"[u'ROOT', u'nsubj', u'dobj']",False
7539-9,5,matcher,None,"[u'VB', u'RP']",2,False,0,0,1,0,0,0,1,0,0,"[u'ROOT', u'advmod']",False
7539-9,5,director,H,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,5,director,A,"[u'NN', u'NN', u'CD']",3,False,2,0,0,0,0,0,0,1,0,"[u'ROOT', u'compound', u'dep']",False
7539-9,5,matcher,None,"[u'NN', u'NN', u'IN', u'NN']",4,False,3,1,0,0,0,0,0,0,0,"[u'ROOT', u'compound', u'case', u'nmod:with']",False
7539-9,5,director,J,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,5,matcher,None,"[u'NN', u'VBG', u'IN', u'NN', u'JJR']",5,False,2,1,1,0,0,1,0,0,0,"[u'ROOT', u'dep', u'case', u'compound', u'nmod:for']",False
7539-9,5,director,D,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
7539-9,5,director,None,"[u'LS', u'VB', u'JJ', u'NN', u'VBZ', u'VBN', u'IN', u'DT']",8,True,1,1,3,1,0,1,0,0,1,"[u'ROOT', u'nsubj', u'amod', u'nsubjpass', u'auxpass', u'ccomp', u'case', u'nmod:with']",False
7539-9,5,matcher,None,"[u'CD', u'NN', u'IN', u'RB', u',', u'CD', u'NN', u',', u'CD', u'NN', u',', u'CD', u'VBG', u'NN', u'JJR', u',', u'CD', u'NN', u'NN', u',', u'CD', u'NN']",22,False,7,1,1,0,0,1,1,6,0,"[u'ROOT', u'nummod', u'case', u'nmod:against', u'punct', u'nummod', u'appos', u'punct', u'nummod', u'appos', u'punct', u'nummod', u'compound', u'compound', u'appos', u'punct', u'nummod', u'compound', u'appos', u'punct', u'nummod', u'appos']",False
7539-9,5,director,None,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
7539-9,5,matcher,None,[u'JJ'],1,False,0,0,0,0,0,1,0,0,0,[u'ROOT'],False
7539-9,5,matcher,None,"[u'JJ', u'RB']",2,False,0,0,0,0,0,1,1,0,0,"[u'ROOT', u'advmod']",False
7539-9,5,director,None,"[u'CD', u'NN', u'NN', u'JJR', u'DT', u'NN', u',', u'CD', u'NN', u'NN']",10,False,5,0,0,1,0,1,0,2,0,"[u'ROOT', u'nummod', u'compound', u'compound', u'neg', u'dep', u'punct', u'nummod', u'compound', u'appos']",False
7539-9,5,matcher,None,"[u'VBD', u'NN', u'IN']",3,False,1,1,1,0,0,0,0,0,0,"[u'ROOT', u'nummod', u'nsubj']",False
7539-9,5,matcher,None,"[u'CD', u'NNS', u'CD', u'.']",4,False,1,0,0,0,0,0,0,2,0,"[u'ROOT', u'nummod', u'dep', u'punct']",False
7539-9,5,director,None,"[u'CD', u'NN', u'IN', u'CD', u'NNS', u'JJR', u'CD', u'NN', u',', u'CD', u'NN', u'NNS', u'IN', u'DT', u'NN', u',', u'CD', u'NN', u',', u'CD', u'NN', u'NN', u'JJR', u'NN']",24,False,10,2,0,1,0,2,0,6,0,"[u'ROOT', u'nummod', u'dep', u'case', u'nummod', u'nmod:with', u'dep', u'nummod', u'dep', u'punct', u'nummod', u'compound', u'appos', u'case', u'det', u'nmod:in', u'punct', u'nummod', u'appos', u'punct', u'dep', u'compound', u'compound', u'compound']",False
7539-9,5,matcher,None,"[u'VBZ', u'VBP', u'DT']",3,True,0,0,2,1,0,0,0,0,0,"[u'ROOT', u'ccomp', u'nsubj']",False
7539-9,6,director,None,[u'WDT'],1,False,0,0,0,1,0,0,0,0,0,[u'ROOT'],False
7539-9,6,matcher,None,"[u'VBZ', u'DT', u'NN', u'IN', u'IN', u'CD', u'.', u'PRP', u'VBD', u'VB']",10,False,1,2,3,1,1,0,0,1,0,"[u'ROOT', u'det', u'nsubj', u'case', u'mwe', u'nmod:out_of', u'punct', u'ROOT', u'nsubj', u'aux']",False
7539-9,6,director,None,"[u'RB', u'IN', u'DT', u'NNS', u'MD', u'RB', u'VB', u'DT', u'JJ', u'NN']",10,False,2,1,2,2,0,1,2,0,0,"[u'ROOT', u'mark', u'det', u'nsubj', u'aux', u'advmod', u'cop', u'det', u'amod', u'advcl:because']",False
7539-9,6,director,None,"[u'LS', u'VB', u'PRP', u'VBP', u'VBG', u'DT', u'JJ', u'NN']",8,True,1,0,3,1,1,1,0,0,1,"[u'ROOT', u'nsubj', u'nsubj', u'aux', u'ccomp', u'det', u'amod', u'dobj']",False
7539-9,6,director,None,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
7539-9,6,matcher,None,"[u'PRP', u'MD']",2,False,0,0,1,0,1,0,0,0,0,"[u'ROOT', u'nsubj']",False
7539-9,6,matcher,None,[u'VB'],1,False,0,0,1,0,0,0,0,0,0,[u'ROOT'],False
7539-9,6,director,None,"[u'JJ', u'NN']",2,False,1,0,0,0,0,1,0,0,0,"[u'ROOT', u'amod']",False
7539-9,6,matcher,None,"[u'UH', u'VBZ', u'VBP', u'DT']",4,True,0,0,2,1,0,0,0,0,1,"[u'ROOT', u'dep', u'ccomp', u'nsubj']",False
7539-9,6,director,F,"[u'CD', u'NN', u'VBG', u'NNS', u'JJR']",5,False,2,0,1,0,0,1,0,1,0,"[u'ROOT', u'nummod', u'dep', u'compound', u'dobj']",False
7539-9,6,director,B,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
7539-9,6,director,G,"[u'CD', u'NN', u'NNS']",3,False,2,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod', u'dep']",False
7539-9,6,director,L,"[u'CD', u'NN', u'NN', u'JJR', u'DT', u'NN']",6,False,3,0,0,1,0,1,0,1,0,"[u'ROOT', u'nummod', u'compound', u'compound', u'neg', u'dep']",False
7539-9,6,director,E,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
7539-9,6,director,D,"[u'CD', u'NN', u'NN', u'JJR']",4,False,2,0,0,0,0,1,0,1,0,"[u'ROOT', u'nummod', u'compound', u'nsubj']",False
7539-9,6,director,None,"[u'NNS', u'JJ', u'NN']",3,False,2,0,0,0,0,1,0,0,0,"[u'ROOT', u'amod', u'nsubj']",False
